stag,event,gender,age,industry,profession,traffic,coach,head_gender,greywage,way,extraversion,independ,selfcontrol,anxiety,novator,wayencoded
66.7926078,0,1,31.0,2,13,3,1,1,1,0,4.6,7.6,4.1,4.0,6.0,0
13.8973306,1,0,23.0,13,6,3,0,0,1,0,4.6,8.4,6.4,2.5,2.1,0
108.550308,1,1,27.0,3,6,6,1,1,1,1,3.8,6.2,8.0,5.6,6.0,1
86.66940452,0,0,25.0,14,6,7,0,0,1,0,4.6,7.6,9.5,2.5,1.3,0
86.66940452,0,0,25.0,14,6,7,0,0,1,0,5.4,5.5,7.2,5.6,2.9,0
18.33264887,1,1,39.0,2,5,4,0,1,1,0,3.8,7.6,6.4,4.8,5.2,0
133.4209446,1,0,29.0,10,11,4,1,1,1,1,5.4,6.9,2.6,7.9,6.7,1
8.180698152,1,0,24.0,4,6,7,1,0,1,0,6.2,3.4,7.2,2.5,3.7,0
8.180698152,1,0,24.0,4,6,7,1,0,1,0,6.2,5.5,7.2,7.1,4.4,0
13.33880903,1,0,33.0,14,6,7,2,1,1,1,9.4,5.5,1.8,4.8,6.7,1
55.78644764,1,0,27.0,10,11,3,2,1,1,0,4.6,6.9,7.2,2.5,6.7,0
12.97741273,1,0,29.0,4,6,1,0,0,1,2,3.8,4.8,6.4,7.9,6.7,2
32.32854209,0,0,29.0,14,6,3,1,0,1,0,3.8,4.8,6.4,7.9,6.7,0
163.8110883,1,1,19.0,14,6,6,1,1,1,1,4.6,5.5,6.4,7.9,6.0,1
31.96714579,1,1,29.0,4,6,2,0,1,1,0,4.6,3.4,10.0,6.3,1.0,0
4.862422998,0,0,27.0,14,6,7,1,1,1,1,5.4,4.1,5.7,7.1,3.7,1
13.73305955,0,0,29.0,14,6,4,1,0,1,0,6.2,3.4,4.9,7.9,7.5,0
51.94250513,0,1,33.0,8,13,4,1,0,1,1,6.2,4.8,4.9,5.6,5.2,1
22.57084189,1,0,30.0,9,6,4,1,1,0,0,7.8,3.4,4.9,5.6,5.2,0
19.44969199,0,0,31.0,13,6,2,0,0,1,0,7.0,2.6,4.1,8.7,5.2,0
73.98767967,0,1,33.0,12,7,3,2,1,1,1,7.0,6.2,3.3,6.3,7.5,1
8.739219713,0,1,34.0,14,6,7,0,0,1,0,9.4,7.6,1.0,4.0,5.2,0
48.45995893,1,0,34.0,6,14,0,1,0,1,0,7.0,2.6,7.2,4.8,5.2,0
14.85010267,1,1,29.0,8,6,4,1,0,1,0,3.8,3.4,8.0,6.3,6.0,0
63.54004107,1,0,31.0,3,9,4,1,1,1,1,3.8,5.5,3.3,9.4,9.0,1
49.31416838,1,1,42.0,4,3,7,0,1,1,0,5.4,8.4,6.4,5.6,5.2,0
13.27310062,1,0,34.0,6,6,2,1,1,1,1,6.2,4.8,4.1,5.6,6.7,1
17.83983573,1,0,39.0,10,6,4,2,1,1,1,6.2,7.6,4.1,2.5,4.4,1
114.1355236,1,0,38.0,6,5,6,1,1,1,0,3.8,3.4,9.5,7.1,2.9,0
8.147843943,0,0,42.0,2,6,4,1,0,1,0,3.8,8.4,2.6,4.8,7.5,0
8.082135524,1,0,33.0,14,6,6,0,1,0,1,7.8,6.9,2.6,4.8,8.3,1
26.94045175,1,0,44.0,15,6,6,1,1,1,1,3.8,6.2,4.9,6.3,10.0,1
1.478439425,1,1,28.0,15,2,6,1,1,1,0,6.2,3.4,6.4,8.7,6.0,0
94.81724846,0,0,30.40033257,10,6,1,1,0,0,0,6.2,4.1,4.1,6.3,7.5,0
12.78028747,1,0,24.0,13,6,2,0,0,1,0,8.6,4.8,4.1,6.3,5.2,0
19.87679671,1,0,29.0,14,6,2,1,1,1,1,6.2,6.2,4.9,4.8,7.5,1
34.82546201,0,1,27.0,13,11,7,2,1,0,0,10.0,2.6,4.1,5.6,9.0,0
96.72279261,1,1,30.0,10,11,0,1,1,1,1,6.2,7.6,4.9,4.8,8.3,1
12.12320329,1,0,39.0,0,6,7,1,1,1,2,3.8,6.9,5.7,5.6,3.7,2
10.64476386,1,0,26.0,12,7,7,0,1,0,0,7.0,4.1,2.6,8.7,9.0,0
4.402464066,0,1,40.0,11,3,0,1,1,0,2,7.0,6.2,4.1,6.3,9.0,2
2.36550308,0,0,28.0,3,6,2,0,1,1,0,7.0,6.9,2.6,4.0,5.2,0
17.51129363,0,0,39.0,15,6,7,1,0,1,0,4.6,4.1,4.9,5.6,3.7,0
17.51129363,0,0,39.0,15,6,7,1,0,1,0,6.2,4.8,5.7,4.0,2.9,0
18.16837782,0,0,24.0,10,6,3,0,0,1,0,5.4,4.8,4.9,7.1,6.7,0
18.16837782,0,0,24.0,10,6,3,0,0,1,0,4.6,1.9,8.0,6.3,6.0,0
10.38193018,0,0,34.0,13,13,2,0,0,1,1,6.2,1.0,7.2,4.8,6.0,1
7.852156057,0,0,23.0,15,6,7,0,0,1,0,4.6,7.6,8.0,5.6,2.1,0
84.04106776,0,1,28.0,5,6,7,1,1,1,0,2.2,5.5,7.2,4.8,3.7,0
8.213552361,0,0,30.0,15,6,7,1,1,1,0,6.2,6.2,6.4,3.3,4.4,0
9.593429158,1,0,34.0,11,12,6,1,0,1,0,7.8,7.6,3.3,2.5,7.5,0
43.92607803,1,0,32.0,15,6,4,0,1,1,0,6.2,4.8,2.6,5.6,9.8,0
82.75975359,0,0,20.0,12,6,5,2,0,1,2,3.8,6.9,5.7,6.3,6.7,2
27.92607803,0,0,25.0,4,6,2,1,0,1,0,7.0,4.1,5.7,5.6,8.3,0
3.811088296,1,0,23.0,13,6,4,2,1,1,0,7.0,4.8,7.2,4.8,4.4,0
48.09856263,1,0,25.0,11,3,4,2,0,1,0,7.0,4.1,5.7,6.3,7.5,0
8.640657084,1,0,25.0,10,7,2,1,0,0,0,7.0,2.6,6.4,7.9,5.2,0
30.68583162,0,0,37.0,5,6,2,0,0,1,0,5.4,6.9,5.7,5.6,6.7,0
26.34907598,0,1,36.0,15,13,2,1,1,0,0,3.8,8.4,5.7,6.3,6.0,0
18.13552361,0,0,23.0,8,6,4,1,1,1,0,7.0,5.5,4.1,4.8,6.0,0
7.227926078,0,0,26.0,11,6,7,1,1,1,0,7.8,6.2,3.3,7.1,6.7,0
23.2936345,1,0,32.0,4,6,3,1,0,1,1,6.2,6.2,7.2,3.3,2.9,1
100.238193,0,0,23.0,10,6,4,1,1,1,1,5.4,5.5,5.7,4.8,9.8,1
36.00821355,0,0,45.0,15,6,5,1,0,1,1,4.6,4.8,4.9,8.7,5.2,1
19.18685832,1,0,25.0,4,6,2,0,0,0,0,7.0,4.8,5.7,4.8,5.2,0
43.95893224,0,0,38.0,10,6,3,1,1,1,0,7.8,7.6,2.6,5.6,7.5,0
90.15195072,0,0,20.0,12,6,6,0,0,1,0,9.4,6.9,2.6,3.3,7.5,0
22.24229979,1,0,34.0,10,6,2,1,1,1,1,7.8,4.1,2.6,4.8,4.4,1
33.57700205,0,0,24.0,5,6,2,1,1,1,0,6.2,6.2,4.9,3.3,4.4,0
5.94661191,0,0,38.0,10,1,7,1,1,1,1,7.0,4.8,4.1,7.1,9.0,1
19.74537988,0,0,33.0,7,6,4,1,1,1,0,5.4,6.9,4.1,4.8,6.0,0
26.02053388,1,1,25.0,10,7,6,1,1,1,1,2.2,7.6,5.7,7.9,6.0,1
25.36344969,0,0,32.0,14,6,0,1,1,1,1,6.2,6.9,5.7,4.8,8.3,1
41.69199179,1,0,36.0,14,11,0,1,1,0,1,8.6,4.8,1.8,7.1,8.3,1
23.55646817,1,0,32.0,13,6,7,0,0,1,0,5.4,6.9,7.2,7.9,6.7,0
80.49281314,1,0,25.0,4,6,7,0,0,1,0,6.2,6.2,5.7,3.3,6.7,0
22.01232033,0,1,37.0,14,13,7,1,1,1,0,3.0,8.4,5.7,5.6,6.7,0
42.38193018,1,0,26.0,4,1,2,0,1,1,0,9.4,6.9,3.3,3.3,6.0,0
33.41273101,0,1,32.0,10,6,7,1,1,1,0,4.6,2.6,6.4,8.7,6.0,0
64.52566735,0,0,25.0,13,6,0,0,1,1,2,7.8,4.1,6.4,4.0,3.7,2
3.482546201,1,0,37.0,5,6,2,2,0,1,0,6.2,6.9,5.7,6.3,5.2,0
88.83778234,1,0,25.0,15,6,6,0,0,1,1,4.6,6.9,4.9,4.0,6.0,1
110.4887064,0,0,25.0,7,6,3,0,0,1,0,10.0,1.9,2.6,7.1,9.8,0
14.06160164,0,0,56.0,10,6,2,1,1,1,0,4.6,6.2,4.9,5.6,6.7,0
11.99178645,1,1,24.0,11,12,4,1,0,1,0,6.2,4.1,5.7,5.6,3.7,0
101.5195072,0,0,32.0,5,6,4,1,0,1,0,4.6,7.6,4.1,4.8,6.0,0
179.449692,0,0,24.0,10,6,0,1,0,1,0,7.0,4.8,2.6,5.6,8.3,0
12.38603696,0,0,24.0,7,6,7,2,0,1,0,5.4,6.9,5.7,5.6,4.4,0
24.90349076,0,0,24.0,14,6,7,1,1,1,0,3.8,7.6,8.0,4.8,2.9,0
61.99589322,0,1,31.0,2,6,7,1,0,1,1,5.4,4.8,8.7,5.6,4.4,1
24.47638604,0,0,27.0,3,6,2,1,1,1,0,8.6,5.5,4.9,3.3,3.7,0
63.70431211,0,0,37.0,14,6,0,1,1,1,2,6.2,6.9,3.3,7.1,6.7,2
5.388090349,1,0,38.0,10,6,4,1,1,1,1,1.4,4.1,7.2,6.3,7.5,1
64.75564682,0,0,35.0,4,6,3,0,0,1,2,7.0,6.2,7.2,2.5,5.2,2
64.75564682,0,0,35.0,4,6,3,0,0,1,2,8.6,6.9,5.7,3.3,4.4,2
2.694045175,0,1,29.0,8,6,3,1,0,1,0,7.0,5.5,8.0,5.6,8.3,0
2.39835729,0,1,25.0,10,9,7,1,0,1,1,6.2,2.6,5.7,5.6,6.7,1
26.87474333,1,0,26.0,4,6,7,0,0,1,0,8.6,4.1,4.9,5.6,5.2,0
144.7556468,0,0,27.0,14,6,6,1,0,1,1,5.4,9.1,3.3,4.8,6.0,1
45.30595483,1,0,34.0,10,6,7,1,0,1,0,7.0,1.9,9.5,5.6,6.0,0
45.30595483,1,0,34.0,10,6,7,1,0,1,0,6.2,2.6,8.7,6.3,6.0,0
45.30595483,1,0,34.0,10,6,7,1,0,1,0,5.4,2.6,10.0,3.3,3.7,0
45.30595483,1,0,34.0,10,6,7,1,0,1,0,4.6,5.5,10.0,2.5,5.2,0
6.078028747,0,0,35.0,0,6,7,1,0,1,0,5.4,5.5,7.2,5.6,2.9,0
22.63655031,1,0,36.0,8,0,2,1,0,1,0,7.8,1.9,4.1,7.1,9.0,0
96.59137577,0,0,46.0,13,9,3,1,1,1,0,4.6,8.4,4.9,7.9,6.0,0
10.90759754,1,0,32.0,3,6,4,0,1,1,1,7.8,5.5,4.9,6.3,9.0,1
16.95277207,0,0,38.0,10,6,7,1,0,1,2,7.0,1.9,9.5,5.6,6.0,2
16.95277207,0,0,38.0,10,6,7,1,0,1,2,6.2,2.6,8.7,6.3,6.0,2
16.95277207,0,0,38.0,10,6,7,1,0,1,2,5.4,2.6,10.0,3.3,3.7,2
16.95277207,0,0,38.0,10,6,7,1,0,1,2,4.6,5.5,10.0,2.5,5.2,2
61.2073922,0,0,25.0,13,6,7,1,0,1,0,6.2,6.2,3.3,6.3,6.7,0
9.264887064,1,0,23.0,10,6,7,1,0,1,0,7.0,5.5,3.3,4.8,6.7,0
81.64271047,0,0,31.0,10,6,7,2,0,1,0,4.6,5.5,7.2,3.3,2.9,0
81.64271047,0,0,31.0,10,6,7,2,0,1,0,4.6,5.5,7.2,4.8,3.7,0
55.95071869,0,0,40.0,13,6,7,1,0,1,2,3.8,8.4,8.0,4.0,4.4,2
55.95071869,0,0,40.0,13,6,7,1,0,1,2,4.6,9.1,4.9,3.3,2.9,2
49.7412731,0,1,40.0,5,11,3,1,1,1,1,1.4,6.9,9.5,6.3,1.3,1
57.10061602,0,1,26.0,3,6,3,0,1,1,1,4.6,6.9,4.9,5.6,6.7,1
163.7782341,0,1,23.0,10,6,2,1,0,1,1,4.6,6.2,8.0,7.1,5.2,1
163.7782341,0,1,23.0,10,6,2,1,0,1,1,5.4,7.6,5.7,7.1,6.0,1
54.01232033,1,1,37.0,5,7,4,1,1,1,0,7.8,4.8,2.6,5.6,9.8,0
23.75359343,0,0,34.0,2,6,7,1,0,1,0,3.8,6.9,7.2,5.6,5.2,0
1.412731006,1,0,29.0,2,6,7,0,0,1,0,4.6,4.1,6.4,4.8,4.4,0
59.89322382,1,0,27.0,10,6,7,0,1,1,1,6.2,6.9,4.1,5.6,6.0,1
27.4661191,0,0,31.0,4,9,4,1,1,1,2,5.4,5.5,3.3,7.9,8.3,2
89.19917864,1,1,18.0,10,11,6,0,1,1,0,7.8,5.5,2.6,7.1,7.5,0
47.21149897,0,0,31.0,0,6,4,1,0,1,1,7.0,4.8,6.4,4.0,6.7,1
21.48665298,0,0,27.0,10,6,2,0,1,1,0,5.4,7.6,6.4,4.0,4.4,0
8.344969199,0,0,35.0,13,6,4,1,0,1,0,5.4,6.9,7.2,7.9,6.7,0
48.19712526,0,0,39.0,14,6,4,0,0,1,0,3.0,7.6,9.5,3.3,4.4,0
48.19712526,0,0,39.0,14,6,4,0,0,1,0,3.0,7.6,8.0,4.0,1.3,0
42.18480493,0,0,27.0,8,6,7,1,1,1,0,3.0,2.6,6.4,7.1,7.5,0
42.18480493,0,0,27.0,8,6,7,1,1,1,0,3.0,5.5,4.1,7.1,8.3,0
39.22792608,1,0,37.0,10,6,3,1,0,1,1,6.2,6.9,4.1,6.3,8.3,1
39.22792608,1,0,37.0,10,6,3,1,0,1,1,3.8,9.1,4.9,5.6,7.5,1
39.22792608,1,0,37.0,10,6,3,1,0,1,1,6.2,6.9,4.1,6.3,8.3,1
39.22792608,1,0,37.0,10,6,3,1,0,1,1,3.8,9.1,4.9,5.6,7.5,1
43.69609856,0,0,36.0,5,6,7,0,0,1,0,5.4,6.9,5.7,5.6,6.7,0
14.22587269,0,0,31.0,5,6,3,0,0,1,0,6.2,6.2,5.7,3.3,6.7,0
33.90554415,0,0,23.0,10,6,2,0,0,1,0,6.2,4.1,8.0,4.0,4.4,0
70.34086242,0,0,31.0,14,6,3,0,0,1,0,1.4,7.6,8.0,5.6,1.0,0
39.88501027,0,1,22.0,13,6,7,1,0,1,0,8.6,2.6,6.4,6.3,6.7,0
144.5913758,1,1,30.0,10,5,3,1,0,1,0,8.6,2.6,4.9,7.1,7.5,0
15.17864476,0,0,45.0,10,6,3,1,0,1,2,3.8,6.9,8.0,6.3,5.2,2
57.65913758,0,0,33.0,8,6,2,0,0,1,1,7.8,6.2,6.4,7.9,6.0,1
57.65913758,0,0,33.0,8,6,2,0,0,1,1,3.8,3.4,5.7,8.7,7.5,1
47.96714579,1,0,33.0,2,6,2,1,0,1,0,7.0,6.2,1.0,9.4,7.5,0
42.25051335,1,0,18.0,2,6,4,0,0,1,0,6.2,6.2,4.1,2.5,5.2,0
12.68172485,1,0,36.0,8,6,7,0,1,1,0,6.2,5.5,5.7,5.6,6.7,0
15.93429158,0,0,41.0,10,6,7,1,1,0,0,7.8,7.6,4.1,1.7,5.2,0
29.47022587,1,0,29.0,2,6,3,1,0,1,0,6.2,5.5,4.9,5.6,9.8,0
1.18275154,0,0,50.0,7,1,7,1,1,0,1,4.6,6.2,8.0,4.8,5.2,1
56.73921971,0,0,34.0,0,6,7,1,0,1,1,6.2,4.1,7.2,4.8,1.0,1
116.7310062,1,1,38.0,10,2,0,2,1,1,1,7.8,9.1,2.6,4.0,9.0,1
39.68788501,0,0,25.0,5,6,7,1,1,1,0,6.2,6.9,2.6,5.6,7.5,0
49.87268994,1,0,30.40033257,11,5,6,1,1,0,0,10.0,5.5,4.1,4.0,7.5,0
12.22176591,1,1,27.0,10,11,7,0,1,1,1,3.8,3.4,2.6,10.0,9.0,1
19.28542094,1,0,38.0,10,2,2,1,1,1,1,7.0,6.9,4.1,4.0,6.7,1
43.86036961,0,0,29.0,10,6,7,1,0,1,1,8.6,6.2,4.9,4.8,9.0,1
131.613963,0,0,26.0,12,7,7,0,1,1,1,3.0,6.9,4.9,6.3,6.0,1
13.9301848,0,0,27.0,14,6,2,1,0,1,0,7.0,4.8,6.4,4.8,4.4,0
18.92402464,0,1,43.0,4,7,6,1,1,1,2,6.2,4.1,5.7,7.1,8.3,2
81.83983573,1,1,34.0,10,2,0,1,1,1,1,3.8,3.4,7.2,8.7,7.5,1
16.75564682,0,0,31.0,13,6,4,1,0,0,0,8.6,4.8,2.6,7.9,6.7,0
20.69815195,0,0,27.0,14,6,3,1,1,1,0,7.8,4.8,1.8,6.3,6.0,0
51.31827515,0,0,28.0,14,6,7,0,0,1,1,7.0,4.8,5.7,2.5,4.4,1
6.242299795,0,0,21.0,4,6,3,2,0,0,0,7.0,6.2,4.1,4.8,6.7,0
7.030800821,1,0,39.0,11,6,3,1,0,1,1,7.0,4.1,2.6,7.9,7.5,1
7.030800821,1,0,39.0,11,6,3,1,0,1,1,7.8,6.2,2.6,5.6,6.7,1
2.266940452,1,0,39.0,11,12,4,1,1,0,0,2.2,6.9,8.7,6.3,5.2,0
26.54620123,1,0,27.0,10,11,6,0,1,1,0,8.6,7.6,1.0,5.6,10.0,0
79.01437372,1,1,29.0,10,7,6,2,1,1,1,1.4,4.1,10.0,4.8,1.3,1
0.525667351,0,0,49.0,12,6,3,1,1,1,1,5.4,2.6,4.1,6.3,6.7,1
140.2217659,0,1,27.0,10,1,6,1,1,1,1,3.8,6.2,4.1,7.9,5.2,1
26.57905544,1,0,28.0,2,6,7,1,0,1,2,3.8,9.1,6.4,4.8,6.7,2
25.52772074,1,0,27.0,4,11,4,0,1,0,0,7.0,4.8,4.9,5.6,6.7,0
5.125256674,0,1,23.0,4,6,2,0,1,1,0,4.6,6.2,4.9,6.3,8.3,0
40.11498973,0,1,41.0,5,7,3,1,1,1,1,1.4,6.9,9.5,6.3,1.3,1
32.32854209,0,1,49.0,8,7,3,1,1,0,1,3.0,3.4,8.7,5.6,3.7,1
1.708418891,0,1,30.0,5,7,3,0,1,1,0,6.2,4.8,7.2,4.8,3.7,0
50.29979466,0,0,21.0,2,6,7,0,0,0,0,4.6,6.9,7.2,7.1,1.3,0
70.50513347,1,0,24.0,14,6,6,1,0,1,0,7.8,5.5,7.2,5.6,3.7,0
14.58726899,1,0,34.0,10,6,7,0,1,1,1,3.8,4.8,6.4,7.9,6.7,1
37.15811088,1,1,38.0,10,6,4,1,0,1,0,7.0,3.4,5.7,8.7,5.2,0
27.33470226,0,0,32.0,13,11,2,1,1,1,0,7.8,5.5,2.6,4.0,7.5,0
32.85420945,1,0,58.0,10,0,7,1,1,1,0,5.4,4.8,6.4,4.8,6.0,0
5.453798768,0,1,29.0,8,6,3,1,0,1,0,7.0,5.5,8.0,5.6,8.3,0
79.54004107,0,1,23.0,5,7,7,0,1,1,1,4.6,5.5,8.7,4.8,4.4,1
12.64887064,0,0,36.0,5,6,5,2,1,1,0,4.6,6.9,4.9,5.6,6.0,0
20.30390144,0,0,45.0,11,6,4,1,0,0,0,6.2,6.2,3.3,6.3,8.3,0
20.30390144,0,0,45.0,11,6,4,1,0,0,0,4.6,4.8,4.1,7.9,9.0,0
10.48049281,1,0,28.0,4,6,7,0,1,1,0,7.0,4.1,3.3,4.8,6.7,0
11.03901437,1,0,37.0,6,6,4,1,1,1,0,4.6,4.8,8.0,5.6,8.3,0
128.1314168,0,0,32.0,3,6,0,1,1,1,0,7.8,6.9,4.1,3.3,7.5,0
5.585215606,0,1,37.0,5,7,4,0,1,1,0,6.2,6.9,4.1,4.0,8.3,0
61.07597536,0,1,29.0,5,7,4,1,1,1,0,1.0,5.5,10.0,7.1,2.9,0
110.0287474,0,0,25.0,10,6,7,0,1,1,1,6.2,3.4,6.4,6.3,7.5,1
52.27104723,0,1,27.0,10,7,0,1,1,1,0,3.8,6.2,4.1,9.4,6.7,0
5.650924025,0,0,42.0,5,7,0,1,1,1,2,1.4,7.6,8.7,4.8,5.2,2
22.66940452,1,1,32.0,5,7,2,1,1,1,1,1.4,7.6,9.5,6.3,5.2,1
6.275154004,0,1,28.0,2,7,4,2,1,1,0,2.2,7.6,5.7,5.6,2.9,0
10.61190965,0,1,40.0,11,5,4,1,0,1,1,4.6,7.6,5.7,6.3,7.5,1
23.81930185,1,1,22.0,3,3,3,2,1,1,0,7.0,4.8,2.6,7.1,6.7,0
50.89117043,1,1,34.0,5,7,6,1,0,1,1,3.8,3.4,5.7,7.9,6.7,1
38.53798768,0,1,40.0,5,7,2,1,1,1,1,3.8,6.2,8.7,6.3,4.4,1
16.62422998,0,1,24.0,5,7,2,2,1,1,0,5.4,4.8,6.4,5.6,3.7,0
28.02464066,0,1,34.0,5,7,6,1,1,1,2,6.2,1.2,7.2,6.3,9.0,2
31.50718686,0,1,29.0,5,7,7,1,1,1,0,3.8,2.6,6.4,7.9,8.3,0
5.158110883,0,1,40.0,4,7,3,1,1,1,2,3.8,4.1,7.2,8.7,6.7,2
4.928131417,0,0,23.0,5,6,4,2,1,1,0,5.4,4.8,5.7,7.1,6.7,0
12.68172485,1,0,36.0,8,6,7,0,1,1,0,6.2,5.5,5.7,5.6,6.7,0
40.87063655,1,1,35.0,5,7,6,2,1,1,1,6.2,7.6,4.1,6.3,6.7,1
36.59958932,0,1,24.0,5,7,2,2,1,1,1,5.4,1.9,6.4,9.4,6.0,1
103.7207392,0,0,34.0,10,0,4,1,0,1,1,4.6,3.4,8.0,5.6,5.2,1
9.199178645,1,1,44.0,5,4,2,1,1,1,0,7.0,7.6,6.4,6.3,6.0,0
16.78850103,0,0,29.0,2,6,3,0,0,1,0,3.8,7.6,8.0,6.3,4.4,0
34.29979466,0,1,34.0,14,6,6,0,0,1,0,7.8,4.8,7.2,6.3,7.5,0
16.85420945,0,1,28.0,5,7,2,0,1,1,0,4.6,4.8,5.7,6.3,4.4,0
16.62422998,0,0,23.0,10,6,7,1,0,1,0,3.0,4.8,6.4,5.6,3.7,0
42.61190965,0,0,37.0,15,6,7,1,1,1,0,4.6,6.2,8.0,4.8,6.0,0
16.65708419,0,1,29.0,6,6,2,1,0,1,2,2.2,7.6,6.4,9.4,6.0,2
16.65708419,0,1,29.0,6,6,2,1,0,1,2,2.2,5.5,7.2,7.1,6.7,2
82.7926078,0,1,23.0,10,11,2,0,1,1,0,6.2,2.6,8.7,4.8,5.2,0
1.839835729,0,0,32.0,10,6,7,1,0,1,0,4.6,4.1,6.4,5.6,6.0,0
73.42915811,0,0,29.0,10,2,3,0,1,1,2,4.6,4.8,7.2,6.3,2.9,2
0.394250513,1,1,36.0,5,7,2,1,1,1,2,3.8,7.6,2.6,7.9,4.4,2
123.6960986,0,0,32.0,14,6,3,1,1,0,1,3.8,9.1,4.9,4.8,6.0,1
12.97741273,1,0,26.0,4,6,2,0,1,0,0,7.8,6.9,4.1,4.0,4.4,0
7.819301848,0,0,30.0,10,6,6,1,1,1,1,5.4,3.4,3.3,8.7,8.3,1
7.819301848,0,0,30.0,10,6,6,1,1,1,1,6.2,6.2,7.2,3.3,3.7,1
155.3675565,0,0,30.0,9,11,6,0,1,1,2,5.4,6.9,2.6,5.6,8.3,2
15.70431211,0,0,24.0,6,6,1,2,0,1,0,5.4,4.1,6.4,6.3,2.1,0
19.31827515,0,1,28.0,5,7,6,1,1,1,0,4.6,4.8,7.2,6.3,5.2,0
20.99383984,0,0,26.0,4,6,2,1,1,1,0,10.0,4.1,1.0,7.1,7.5,0
2.792607803,0,0,41.0,14,6,3,1,0,1,0,7.0,4.8,3.3,5.6,7.5,0
37.12525667,1,0,38.0,14,6,0,0,1,1,1,3.0,3.4,7.2,5.6,5.2,1
18.16837782,1,0,24.0,4,6,7,1,0,1,0,5.4,6.9,7.2,2.5,4.4,0
11.66324435,0,0,37.0,12,6,7,1,0,1,2,7.0,4.1,6.4,5.6,8.3,2
5.092402464,0,0,47.0,14,6,5,1,0,1,1,5.4,7.6,4.9,4.8,6.7,1
22.70225873,0,0,26.0,10,6,4,0,0,1,1,5.4,5.5,4.9,7.9,6.7,1
3.778234086,0,0,46.0,14,6,3,1,0,1,0,3.0,4.1,6.4,5.6,5.2,0
3.449691992,0,0,30.0,5,6,2,1,1,1,0,6.2,7.6,3.3,6.3,7.5,0
11.03901437,1,0,37.0,10,6,4,1,1,1,1,7.0,6.2,3.3,5.6,9.0,1
9.034907598,0,0,30.0,5,6,6,0,1,1,0,5.4,3.4,3.3,8.7,8.3,0
9.034907598,0,0,30.0,5,6,6,0,1,1,0,6.2,6.2,7.2,3.3,3.7,0
24.83778234,0,0,34.0,5,6,3,1,1,1,0,5.4,4.1,3.3,7.9,7.5,0
5.519507187,0,0,23.0,10,6,7,0,0,1,0,4.6,6.9,5.7,4.8,9.0,0
32.26283368,1,0,35.0,14,6,7,1,1,1,1,5.4,4.1,4.1,7.1,7.5,1
52.66529774,1,0,42.0,14,6,2,1,1,1,0,7.8,5.5,8.7,4.8,6.0,0
4.041067762,0,0,41.0,14,6,3,1,1,1,0,3.0,3.4,7.2,5.6,5.2,0
30.78439425,0,0,41.0,1,6,2,1,1,1,1,7.8,2.6,4.1,6.3,4.4,1
4.960985626,0,0,42.0,5,6,7,0,1,1,0,7.8,5.5,2.6,6.3,8.3,0
4.960985626,0,0,42.0,5,6,7,0,1,1,0,8.6,5.5,3.3,6.3,7.5,0
4.960985626,0,0,42.0,5,6,7,0,1,1,0,7.0,6.9,4.1,5.6,7.5,0
39.26078029,1,0,37.0,10,6,3,1,0,1,1,6.2,6.9,4.1,6.3,8.3,1
39.26078029,1,0,37.0,10,6,3,1,0,1,1,3.8,9.1,4.9,5.6,7.5,1
38.70225873,0,0,33.0,10,6,6,0,1,1,1,5.4,4.1,6.4,5.6,6.7,1
2.036960986,1,0,48.0,8,6,2,1,0,1,0,6.2,4.8,5.7,8.7,7.5,0
105.1663244,0,0,34.0,10,0,4,1,0,1,1,4.6,3.4,8.0,5.6,5.2,1
7.162217659,0,0,23.0,4,13,7,0,1,1,2,4.6,7.6,4.9,5.6,5.2,2
13.10882957,1,0,21.0,8,6,7,0,0,0,0,3.8,6.9,8.7,4.0,6.7,0
8.410677618,0,1,24.0,5,7,2,1,1,1,0,3.8,4.1,4.1,8.7,6.0,0
3.876796715,0,0,21.0,5,6,1,1,1,1,0,7.0,4.8,4.1,5.6,8.3,0
12.25462012,0,0,38.0,4,6,7,0,0,1,0,2.2,8.4,7.2,3.3,5.2,0
37.9137577,0,0,34.0,12,6,7,2,0,1,0,3.0,6.2,8.7,5.6,7.5,0
32.88706366,0,0,27.0,7,6,4,0,1,1,0,3.0,5.5,10.0,6.3,4.4,0
3.58110883,0,0,32.0,10,11,7,1,1,1,1,7.0,4.1,8.7,3.3,1.0,1
43.8275154,1,0,27.0,13,6,7,0,0,1,0,5.4,6.2,5.7,5.6,6.7,0
22.37371663,1,0,31.0,5,7,7,0,1,1,0,5.4,5.5,7.2,4.8,5.2,0
4.073921971,1,0,26.0,10,11,6,0,0,0,0,5.4,7.6,2.6,4.8,9.0,0
12.32032854,0,1,28.0,5,7,3,1,1,1,2,2.2,5.5,8.7,5.6,6.0,2
17.18275154,1,0,24.0,10,6,7,0,0,1,0,6.2,4.8,7.2,4.0,6.7,0
49.80698152,0,1,34.0,14,6,0,1,1,1,1,5.4,4.1,8.0,7.1,8.3,1
49.80698152,0,1,34.0,14,6,0,1,1,1,1,3.0,5.5,7.2,7.9,6.0,1
85.48665298,0,0,22.0,10,2,6,1,0,1,0,7.0,5.5,6.4,4.8,2.9,0
30.35728953,0,0,30.0,15,6,2,1,1,1,0,3.8,3.4,7.2,7.9,2.9,0
78.32443532,0,0,27.0,4,3,1,1,1,1,0,6.2,3.4,5.7,4.8,8.3,0
